season,round,track,driver,team,grid_position,final_position,status,points_race,driver_points_before,team_points_before,finish_in_points
2023,3,Australian Grand Prix,LEC,Ferrari,7.0,20.0,Retired,0.0,6.0,26.0,0.0
2023,4,Azerbaijan Grand Prix,PER,Red Bull Racing,3.0,1.0,Finished,25.0,54.0,123.0,1.0
2023,4,Azerbaijan Grand Prix,VER,Red Bull Racing,2.0,2.0,Finished,18.0,69.0,148.0,1.0
2023,4,Azerbaijan Grand Prix,LEC,Ferrari,1.0,3.0,Finished,15.0,6.0,26.0,1.0
2023,4,Azerbaijan Grand Prix,ALO,Aston Martin,6.0,4.0,Finished,12.0,45.0,65.0,1.0
2023,4,Azerbaijan Grand Prix,SAI,Ferrari,4.0,5.0,Finished,10.0,20.0,41.0,1.0
2023,4,Azerbaijan Grand Prix,HAM,Mercedes,5.0,6.0,Finished,8.0,38.0,56.0,1.0
2023,4,Azerbaijan Grand Prix,STR,Aston Martin,9.0,7.0,Finished,6.0,20.0,77.0,1.0
2023,4,Azerbaijan Grand Prix,RUS,Mercedes,11.0,8.0,Finished,5.0,18.0,64.0,1.0
2023,4,Azerbaijan Grand Prix,NOR,McLaren,7.0,9.0,Finished,2.0,8.0,12.0,1.0
2023,4,Azerbaijan Grand Prix,TSU,AlphaTauri,8.0,10.0,Finished,1.0,1.0,1.0,1.0
2023,4,Azerbaijan Grand Prix,PIA,McLaren,10.0,11.0,Finished,0.0,4.0,14.0,0.0
2023,4,Azerbaijan Grand Prix,ALB,Williams,12.0,12.0,Finished,0.0,1.0,1.0,0.0
2023,4,Azerbaijan Grand Prix,MAG,Haas F1 Team,16.0,13.0,Finished,0.0,1.0,7.0,0.0
2023,4,Azerbaijan Grand Prix,GAS,Alpine,17.0,14.0,Finished,0.0,4.0,8.0,0.0
2023,4,Azerbaijan Grand Prix,OCO,Alpine,19.0,15.0,Finished,0.0,4.0,8.0,0.0
2023,4,Azerbaijan Grand Prix,SAR,Williams,14.0,16.0,Finished,0.0,0.0,1.0,0.0
2023,4,Azerbaijan Grand Prix,HUL,Haas F1 Team,20.0,17.0,Lapped,0.0,6.0,7.0,0.0
2023,4,Azerbaijan Grand Prix,BOT,Alfa Romeo,13.0,18.0,Lapped,0.0,4.0,6.0,0.0
2023,4,Azerbaijan Grand Prix,ZHO,Alfa Romeo,15.0,19.0,Retired,0.0,2.0,6.0,0.0
2023,4,Azerbaijan Grand Prix,DEV,AlphaTauri,18.0,20.0,Retired,0.0,0.0,2.0,0.0
2023,5,Miami Grand Prix,VER,Red Bull Racing,9.0,1.0,Finished,26.0,87.0,166.0,1.0
2023,5,Miami Grand Prix,PER,Red Bull Racing,1.0,2.0,Finished,18.0,79.0,192.0,1.0
2023,5,Miami Grand Prix,ALO,Aston Martin,2.0,3.0,Finished,15.0,57.0,83.0,1.0
2023,5,Miami Grand Prix,RUS,Mercedes,6.0,4.0,Finished,12.0,23.0,69.0,1.0
2023,5,Miami Grand Prix,SAI,Ferrari,3.0,5.0,Finished,10.0,30.0,51.0,1.0
2023,5,Miami Grand Prix,HAM,Mercedes,13.0,6.0,Finished,8.0,46.0,81.0,1.0
2023,5,Miami Grand Prix,LEC,Ferrari,7.0,7.0,Finished,6.0,21.0,61.0,1.0
2023,5,Miami Grand Prix,GAS,Alpine,5.0,8.0,Finished,4.0,4.0,8.0,1.0
2023,5,Miami Grand Prix,OCO,Alpine,8.0,9.0,Finished,2.0,4.0,12.0,1.0
2023,5,Miami Grand Prix,MAG,Haas F1 Team,4.0,10.0,Finished,1.0,1.0,7.0,1.0
2023,5,Miami Grand Prix,TSU,AlphaTauri,17.0,11.0,Finished,0.0,2.0,2.0,0.0
2023,5,Miami Grand Prix,STR,Aston Martin,18.0,12.0,Finished,0.0,26.0,98.0,0.0
2023,5,Miami Grand Prix,BOT,Alfa Romeo,10.0,13.0,Finished,0.0,4.0,6.0,0.0
2023,5,Miami Grand Prix,ALB,Williams,11.0,14.0,Finished,0.0,1.0,1.0,0.0
2023,5,Miami Grand Prix,HUL,Haas F1 Team,12.0,15.0,Finished,0.0,6.0,8.0,0.0
2023,5,Miami Grand Prix,ZHO,Alfa Romeo,14.0,16.0,Finished,0.0,2.0,6.0,0.0
2023,5,Miami Grand Prix,NOR,McLaren,16.0,17.0,Finished,0.0,10.0,14.0,0.0
2023,5,Miami Grand Prix,DEV,AlphaTauri,15.0,18.0,Finished,0.0,0.0,2.0,0.0
2023,5,Miami Grand Prix,PIA,McLaren,19.0,19.0,Lapped,0.0,4.0,14.0,0.0
2023,5,Miami Grand Prix,SAR,Williams,20.0,20.0,Lapped,0.0,0.0,1.0,0.0
2023,6,Monaco Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,25.0,113.0,210.0,1.0
2023,6,Monaco Grand Prix,ALO,Aston Martin,2.0,2.0,Finished,18.0,72.0,98.0,1.0
2023,6,Monaco Grand Prix,OCO,Alpine,3.0,3.0,Finished,15.0,6.0,14.0,1.0
2023,6,Monaco Grand Prix,HAM,Mercedes,5.0,4.0,Finished,13.0,54.0,89.0,1.0
2023,6,Monaco Grand Prix,RUS,Mercedes,8.0,5.0,Finished,10.0,35.0,102.0,1.0
2023,6,Monaco Grand Prix,LEC,Ferrari,6.0,6.0,Finished,8.0,27.0,67.0,1.0
2023,6,Monaco Grand Prix,GAS,Alpine,7.0,7.0,Finished,6.0,8.0,29.0,1.0
2023,6,Monaco Grand Prix,SAI,Ferrari,4.0,8.0,Finished,4.0,40.0,75.0,1.0
2023,6,Monaco Grand Prix,NOR,McLaren,10.0,9.0,Lapped,2.0,10.0,14.0,1.0
2023,6,Monaco Grand Prix,PIA,McLaren,11.0,10.0,Lapped,1.0,4.0,16.0,1.0
2023,6,Monaco Grand Prix,BOT,Alfa Romeo,15.0,11.0,Lapped,0.0,4.0,6.0,0.0
2023,6,Monaco Grand Prix,DEV,AlphaTauri,12.0,12.0,Lapped,0.0,0.0,2.0,0.0
2023,6,Monaco Grand Prix,ZHO,Alfa Romeo,19.0,13.0,Lapped,0.0,2.0,6.0,0.0
2023,6,Monaco Grand Prix,ALB,Williams,13.0,14.0,Lapped,0.0,1.0,1.0,0.0
2023,6,Monaco Grand Prix,TSU,AlphaTauri,9.0,15.0,Lapped,0.0,2.0,2.0,0.0
2023,6,Monaco Grand Prix,PER,Red Bull Racing,20.0,16.0,Lapped,0.0,97.0,235.0,0.0
2023,6,Monaco Grand Prix,HUL,Haas F1 Team,18.0,17.0,Lapped,0.0,6.0,8.0,0.0
2023,6,Monaco Grand Prix,SAR,Williams,16.0,18.0,Lapped,0.0,0.0,1.0,0.0
2023,6,Monaco Grand Prix,MAG,Haas F1 Team,17.0,19.0,Retired,0.0,2.0,8.0,0.0
2023,6,Monaco Grand Prix,STR,Aston Martin,14.0,20.0,Retired,0.0,26.0,116.0,0.0
2023,7,Spanish Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,26.0,138.0,235.0,1.0
2023,7,Spanish Grand Prix,HAM,Mercedes,4.0,2.0,Finished,18.0,67.0,112.0,1.0
2023,7,Spanish Grand Prix,RUS,Mercedes,12.0,3.0,Finished,15.0,45.0,130.0,1.0
2023,7,Spanish Grand Prix,PER,Red Bull Racing,11.0,4.0,Finished,12.0,97.0,261.0,1.0
2023,7,Spanish Grand Prix,SAI,Ferrari,2.0,5.0,Finished,10.0,44.0,79.0,1.0
2023,7,Spanish Grand Prix,STR,Aston Martin,5.0,6.0,Finished,8.0,26.0,116.0,1.0
2023,7,Spanish Grand Prix,ALO,Aston Martin,8.0,7.0,Finished,6.0,90.0,124.0,1.0
2023,7,Spanish Grand Prix,OCO,Alpine,6.0,8.0,Finished,4.0,21.0,35.0,1.0
2023,7,Spanish Grand Prix,ZHO,Alfa Romeo,13.0,9.0,Finished,2.0,2.0,6.0,1.0
2023,7,Spanish Grand Prix,GAS,Alpine,10.0,10.0,Finished,1.0,14.0,39.0,1.0
2023,7,Spanish Grand Prix,LEC,Ferrari,19.0,11.0,Finished,0.0,35.0,89.0,0.0
2023,7,Spanish Grand Prix,TSU,AlphaTauri,15.0,12.0,Finished,0.0,2.0,2.0,0.0
2023,7,Spanish Grand Prix,PIA,McLaren,9.0,13.0,Lapped,0.0,5.0,17.0,0.0
2023,7,Spanish Grand Prix,DEV,AlphaTauri,14.0,14.0,Lapped,0.0,0.0,2.0,0.0
2023,7,Spanish Grand Prix,HUL,Haas F1 Team,7.0,15.0,Lapped,0.0,6.0,8.0,0.0
2023,7,Spanish Grand Prix,ALB,Williams,18.0,16.0,Lapped,0.0,1.0,1.0,0.0
2023,7,Spanish Grand Prix,NOR,McLaren,3.0,17.0,Lapped,0.0,12.0,17.0,0.0
2023,7,Spanish Grand Prix,MAG,Haas F1 Team,17.0,18.0,Lapped,0.0,2.0,8.0,0.0
2023,7,Spanish Grand Prix,BOT,Alfa Romeo,16.0,19.0,Lapped,0.0,4.0,8.0,0.0
2023,7,Spanish Grand Prix,SAR,Williams,20.0,20.0,Lapped,0.0,0.0,1.0,0.0
2023,8,Canadian Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,25.0,164.0,273.0,1.0
2023,8,Canadian Grand Prix,ALO,Aston Martin,2.0,2.0,Finished,18.0,96.0,130.0,1.0
2023,8,Canadian Grand Prix,HAM,Mercedes,3.0,3.0,Finished,15.0,85.0,145.0,1.0
2023,8,Canadian Grand Prix,LEC,Ferrari,10.0,4.0,Finished,12.0,35.0,89.0,1.0
2023,8,Canadian Grand Prix,SAI,Ferrari,11.0,5.0,Finished,10.0,54.0,101.0,1.0
2023,8,Canadian Grand Prix,PER,Red Bull Racing,12.0,6.0,Finished,9.0,109.0,298.0,1.0
2023,8,Canadian Grand Prix,ALB,Williams,9.0,7.0,Finished,6.0,1.0,1.0,1.0
2023,8,Canadian Grand Prix,OCO,Alpine,6.0,8.0,Finished,4.0,25.0,40.0,1.0
2023,8,Canadian Grand Prix,STR,Aston Martin,16.0,9.0,Finished,2.0,34.0,148.0,1.0
2023,8,Canadian Grand Prix,BOT,Alfa Romeo,14.0,10.0,Finished,1.0,4.0,8.0,1.0
2023,8,Canadian Grand Prix,PIA,McLaren,8.0,11.0,Finished,0.0,5.0,17.0,0.0
2023,8,Canadian Grand Prix,GAS,Alpine,15.0,12.0,Finished,0.0,15.0,44.0,0.0
2023,8,Canadian Grand Prix,NOR,McLaren,7.0,13.0,Finished,0.0,12.0,17.0,0.0
2023,8,Canadian Grand Prix,TSU,AlphaTauri,19.0,14.0,Finished,0.0,2.0,2.0,0.0
2023,8,Canadian Grand Prix,HUL,Haas F1 Team,5.0,15.0,Lapped,0.0,6.0,8.0,0.0
2023,8,Canadian Grand Prix,ZHO,Alfa Romeo,20.0,16.0,Lapped,0.0,4.0,9.0,0.0
2023,8,Canadian Grand Prix,MAG,Haas F1 Team,13.0,17.0,Lapped,0.0,2.0,8.0,0.0
2023,8,Canadian Grand Prix,DEV,AlphaTauri,17.0,18.0,Lapped,0.0,0.0,2.0,0.0
2023,8,Canadian Grand Prix,RUS,Mercedes,4.0,19.0,Retired,0.0,60.0,160.0,0.0
2023,8,Canadian Grand Prix,SAR,Williams,18.0,20.0,Retired,0.0,0.0,7.0,0.0
2023,9,Austrian Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,26.0,189.0,307.0,1.0
2023,9,Austrian Grand Prix,LEC,Ferrari,2.0,2.0,Finished,18.0,47.0,111.0,1.0
2023,9,Austrian Grand Prix,PER,Red Bull Racing,15.0,3.0,Finished,15.0,118.0,333.0,1.0
2023,9,Austrian Grand Prix,NOR,McLaren,4.0,4.0,Finished,12.0,12.0,17.0,1.0
2023,9,Austrian Grand Prix,ALO,Aston Martin,7.0,5.0,Finished,10.0,114.0,150.0,1.0
2023,9,Austrian Grand Prix,SAI,Ferrari,3.0,6.0,Finished,8.0,64.0,129.0,1.0
2023,9,Austrian Grand Prix,RUS,Mercedes,11.0,7.0,Finished,6.0,60.0,160.0,1.0
2023,9,Austrian Grand Prix,HAM,Mercedes,5.0,8.0,Finished,4.0,100.0,166.0,1.0
2023,9,Austrian Grand Prix,STR,Aston Martin,6.0,9.0,Finished,2.0,36.0,160.0,1.0
2023,9,Austrian Grand Prix,GAS,Alpine,9.0,10.0,Finished,1.0,15.0,44.0,1.0
2023,9,Austrian Grand Prix,ALB,Williams,10.0,11.0,Finished,0.0,7.0,7.0,0.0
2023,9,Austrian Grand Prix,ZHO,Alfa Romeo,17.0,12.0,Lapped,0.0,4.0,9.0,0.0
2023,9,Austrian Grand Prix,SAR,Williams,18.0,13.0,Lapped,0.0,0.0,7.0,0.0
2023,9,Austrian Grand Prix,OCO,Alpine,12.0,14.0,Lapped,0.0,29.0,45.0,0.0
2023,9,Austrian Grand Prix,BOT,Alfa Romeo,14.0,15.0,Lapped,0.0,5.0,9.0,0.0
2023,9,Austrian Grand Prix,PIA,McLaren,13.0,16.0,Lapped,0.0,5.0,29.0,0.0
2023,9,Austrian Grand Prix,DEV,AlphaTauri,20.0,17.0,Lapped,0.0,0.0,2.0,0.0
2023,9,Austrian Grand Prix,MAG,Haas F1 Team,19.0,18.0,Lapped,0.0,2.0,8.0,0.0
2023,9,Austrian Grand Prix,TSU,AlphaTauri,16.0,19.0,Lapped,0.0,2.0,2.0,0.0
2023,9,Austrian Grand Prix,HUL,Haas F1 Team,8.0,20.0,Retired,0.0,6.0,8.0,0.0
2023,10,British Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,26.0,215.0,348.0,1.0
2023,10,British Grand Prix,NOR,McLaren,2.0,2.0,Finished,18.0,24.0,29.0,1.0
2023,10,British Grand Prix,HAM,Mercedes,7.0,3.0,Finished,15.0,104.0,170.0,1.0
2023,10,British Grand Prix,PIA,McLaren,3.0,4.0,Finished,12.0,5.0,47.0,1.0
2023,10,British Grand Prix,RUS,Mercedes,6.0,5.0,Finished,10.0,66.0,185.0,1.0
2023,10,British Grand Prix,PER,Red Bull Racing,15.0,6.0,Finished,8.0,133.0,374.0,1.0
2023,10,British Grand Prix,ALO,Aston Martin,9.0,7.0,Finished,6.0,124.0,162.0,1.0
2023,10,British Grand Prix,ALB,Williams,8.0,8.0,Finished,4.0,7.0,7.0,1.0
2023,10,British Grand Prix,LEC,Ferrari,4.0,9.0,Finished,2.0,65.0,137.0,1.0
2023,10,British Grand Prix,SAI,Ferrari,5.0,10.0,Finished,1.0,72.0,139.0,1.0
2023,10,British Grand Prix,SAR,Williams,14.0,11.0,Finished,0.0,0.0,11.0,0.0
2023,10,British Grand Prix,BOT,Alfa Romeo,20.0,12.0,Finished,0.0,5.0,9.0,0.0
2023,10,British Grand Prix,HUL,Haas F1 Team,11.0,13.0,Finished,0.0,6.0,8.0,0.0
2023,10,British Grand Prix,STR,Aston Martin,12.0,14.0,Finished,0.0,38.0,168.0,0.0
2023,10,British Grand Prix,ZHO,Alfa Romeo,17.0,15.0,Finished,0.0,4.0,9.0,0.0
2023,10,British Grand Prix,TSU,AlphaTauri,16.0,16.0,Finished,0.0,2.0,2.0,0.0
2023,10,British Grand Prix,DEV,AlphaTauri,18.0,17.0,Finished,0.0,0.0,2.0,0.0
2023,10,British Grand Prix,GAS,Alpine,10.0,18.0,Retired,0.0,16.0,45.0,0.0
2023,10,British Grand Prix,MAG,Haas F1 Team,19.0,19.0,Retired,0.0,2.0,8.0,0.0
2023,10,British Grand Prix,OCO,Alpine,13.0,20.0,Retired,0.0,29.0,45.0,0.0
2023,11,Hungarian Grand Prix,VER,Red Bull Racing,2.0,1.0,Finished,26.0,241.0,382.0,1.0
2023,11,Hungarian Grand Prix,NOR,McLaren,3.0,2.0,Finished,18.0,42.0,59.0,1.0
2023,11,Hungarian Grand Prix,PER,Red Bull Racing,9.0,3.0,Finished,15.0,141.0,408.0,1.0
2023,11,Hungarian Grand Prix,HAM,Mercedes,1.0,4.0,Finished,12.0,119.0,195.0,1.0
2023,11,Hungarian Grand Prix,PIA,McLaren,4.0,5.0,Finished,10.0,17.0,77.0,1.0
2023,11,Hungarian Grand Prix,RUS,Mercedes,18.0,6.0,Finished,8.0,76.0,207.0,1.0
2023,11,Hungarian Grand Prix,LEC,Ferrari,6.0,7.0,Finished,6.0,67.0,140.0,1.0
2023,11,Hungarian Grand Prix,SAI,Ferrari,11.0,8.0,Finished,4.0,73.0,146.0,1.0
2023,11,Hungarian Grand Prix,ALO,Aston Martin,8.0,9.0,Finished,2.0,130.0,168.0,1.0
2023,11,Hungarian Grand Prix,STR,Aston Martin,14.0,10.0,Lapped,1.0,38.0,170.0,1.0
2023,11,Hungarian Grand Prix,ALB,Williams,16.0,11.0,Lapped,0.0,11.0,11.0,0.0
2023,11,Hungarian Grand Prix,BOT,Alfa Romeo,7.0,12.0,Lapped,0.0,5.0,9.0,0.0
2023,11,Hungarian Grand Prix,RIC,AlphaTauri,13.0,13.0,Lapped,0.0,0.0,2.0,0.0
2023,11,Hungarian Grand Prix,HUL,Haas F1 Team,10.0,14.0,Lapped,0.0,6.0,8.0,0.0
2023,11,Hungarian Grand Prix,TSU,AlphaTauri,17.0,15.0,Lapped,0.0,2.0,2.0,0.0
2023,11,Hungarian Grand Prix,ZHO,Alfa Romeo,5.0,16.0,Lapped,0.0,4.0,9.0,0.0
2023,11,Hungarian Grand Prix,MAG,Haas F1 Team,19.0,17.0,Lapped,0.0,2.0,8.0,0.0
2023,11,Hungarian Grand Prix,SAR,Williams,20.0,18.0,Retired,0.0,0.0,11.0,0.0
2023,11,Hungarian Grand Prix,OCO,Alpine,12.0,19.0,Retired,0.0,29.0,45.0,0.0
2023,11,Hungarian Grand Prix,GAS,Alpine,15.0,20.0,Retired,0.0,16.0,45.0,0.0
2023,12,Belgian Grand Prix,VER,Red Bull Racing,6.0,1.0,Finished,25.0,267.0,423.0,1.0
2023,12,Belgian Grand Prix,PER,Red Bull Racing,2.0,2.0,Finished,18.0,156.0,448.0,1.0
2023,12,Belgian Grand Prix,LEC,Ferrari,1.0,3.0,Finished,15.0,73.0,150.0,1.0
2023,12,Belgian Grand Prix,HAM,Mercedes,3.0,4.0,Finished,13.0,131.0,215.0,1.0
2023,12,Belgian Grand Prix,ALO,Aston Martin,9.0,5.0,Finished,10.0,132.0,171.0,1.0
2023,12,Belgian Grand Prix,RUS,Mercedes,8.0,6.0,Finished,8.0,84.0,228.0,1.0
2023,12,Belgian Grand Prix,NOR,McLaren,7.0,7.0,Finished,6.0,60.0,87.0,1.0
2023,12,Belgian Grand Prix,OCO,Alpine,14.0,8.0,Finished,4.0,29.0,45.0,1.0
2023,12,Belgian Grand Prix,STR,Aston Martin,10.0,9.0,Finished,2.0,39.0,181.0,1.0
2023,12,Belgian Grand Prix,TSU,AlphaTauri,11.0,10.0,Finished,1.0,2.0,2.0,1.0
2023,12,Belgian Grand Prix,GAS,Alpine,12.0,11.0,Finished,0.0,16.0,49.0,0.0
2023,12,Belgian Grand Prix,BOT,Alfa Romeo,13.0,12.0,Finished,0.0,5.0,9.0,0.0
2023,12,Belgian Grand Prix,ZHO,Alfa Romeo,17.0,13.0,Finished,0.0,4.0,9.0,0.0
2023,12,Belgian Grand Prix,ALB,Williams,15.0,14.0,Finished,0.0,11.0,11.0,0.0
2023,12,Belgian Grand Prix,MAG,Haas F1 Team,16.0,15.0,Finished,0.0,2.0,8.0,0.0
2023,12,Belgian Grand Prix,RIC,AlphaTauri,19.0,16.0,Finished,0.0,0.0,3.0,0.0
2023,12,Belgian Grand Prix,SAR,Williams,18.0,17.0,Finished,0.0,0.0,11.0,0.0
2023,12,Belgian Grand Prix,HUL,Haas F1 Team,20.0,18.0,Finished,0.0,6.0,8.0,0.0
2023,12,Belgian Grand Prix,SAI,Ferrari,4.0,19.0,Retired,0.0,77.0,165.0,0.0
2023,12,Belgian Grand Prix,PIA,McLaren,5.0,20.0,Retired,0.0,27.0,93.0,0.0
2023,13,Dutch Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,25.0,292.0,466.0,1.0
2023,13,Dutch Grand Prix,ALO,Aston Martin,5.0,2.0,Finished,19.0,142.0,183.0,1.0
2023,13,Dutch Grand Prix,GAS,Alpine,12.0,3.0,Finished,15.0,16.0,49.0,1.0
2023,13,Dutch Grand Prix,PER,Red Bull Racing,7.0,4.0,Finished,12.0,174.0,491.0,1.0
2023,13,Dutch Grand Prix,SAI,Ferrari,6.0,5.0,Finished,10.0,77.0,165.0,1.0
2023,13,Dutch Grand Prix,HAM,Mercedes,13.0,6.0,Finished,8.0,144.0,236.0,1.0
2023,13,Dutch Grand Prix,NOR,McLaren,2.0,7.0,Finished,6.0,66.0,93.0,1.0
2023,13,Dutch Grand Prix,ALB,Williams,4.0,8.0,Finished,4.0,11.0,11.0,1.0
2023,13,Dutch Grand Prix,PIA,McLaren,8.0,9.0,Finished,2.0,27.0,99.0,1.0
2023,13,Dutch Grand Prix,OCO,Alpine,16.0,10.0,Finished,1.0,33.0,64.0,1.0
2023,13,Dutch Grand Prix,STR,Aston Martin,11.0,11.0,Finished,0.0,41.0,202.0,0.0
2023,13,Dutch Grand Prix,HUL,Haas F1 Team,14.0,12.0,Finished,0.0,6.0,8.0,0.0
2023,13,Dutch Grand Prix,LAW,AlphaTauri,19.0,13.0,Finished,0.0,0.0,3.0,0.0
2023,13,Dutch Grand Prix,BOT,Alfa Romeo,18.0,14.0,Finished,0.0,5.0,9.0,0.0
2023,13,Dutch Grand Prix,TSU,AlphaTauri,17.0,15.0,Finished,0.0,3.0,3.0,0.0
2023,13,Dutch Grand Prix,MAG,Haas F1 Team,0.0,16.0,Finished,0.0,2.0,8.0,0.0
2023,13,Dutch Grand Prix,RUS,Mercedes,3.0,17.0,Finished,0.0,92.0,244.0,0.0
2023,13,Dutch Grand Prix,ZHO,Alfa Romeo,15.0,18.0,Accident,0.0,4.0,9.0,0.0
2023,13,Dutch Grand Prix,LEC,Ferrari,9.0,19.0,Undertray,0.0,88.0,175.0,0.0
2023,13,Dutch Grand Prix,SAR,Williams,10.0,20.0,Accident,0.0,0.0,15.0,0.0
2023,14,Italian Grand Prix,VER,Red Bull Racing,2.0,1.0,Finished,25.0,317.0,503.0,1.0
2023,14,Italian Grand Prix,PER,Red Bull Racing,5.0,2.0,Finished,18.0,186.0,528.0,1.0
2023,14,Italian Grand Prix,SAI,Ferrari,1.0,3.0,Finished,15.0,87.0,175.0,1.0
2023,14,Italian Grand Prix,LEC,Ferrari,3.0,4.0,Finished,12.0,88.0,190.0,1.0
2023,14,Italian Grand Prix,RUS,Mercedes,4.0,5.0,Finished,10.0,92.0,244.0,1.0
2023,14,Italian Grand Prix,HAM,Mercedes,8.0,6.0,Finished,8.0,152.0,254.0,1.0
2023,14,Italian Grand Prix,ALB,Williams,6.0,7.0,Finished,6.0,15.0,15.0,1.0
2023,14,Italian Grand Prix,NOR,McLaren,9.0,8.0,Finished,4.0,72.0,101.0,1.0
2023,14,Italian Grand Prix,ALO,Aston Martin,10.0,9.0,Finished,2.0,161.0,202.0,1.0
2023,14,Italian Grand Prix,BOT,Alfa Romeo,14.0,10.0,Finished,1.0,5.0,9.0,1.0
2023,14,Italian Grand Prix,LAW,AlphaTauri,12.0,11.0,Finished,0.0,0.0,3.0,0.0
2023,14,Italian Grand Prix,PIA,McLaren,7.0,12.0,Finished,0.0,29.0,105.0,0.0
2023,14,Italian Grand Prix,SAR,Williams,15.0,13.0,Finished,0.0,0.0,21.0,0.0
2023,14,Italian Grand Prix,ZHO,Alfa Romeo,16.0,14.0,Finished,0.0,4.0,10.0,0.0
2023,14,Italian Grand Prix,GAS,Alpine,17.0,15.0,Finished,0.0,31.0,65.0,0.0
2023,14,Italian Grand Prix,STR,Aston Martin,20.0,16.0,Finished,0.0,41.0,204.0,0.0
2023,14,Italian Grand Prix,HUL,Haas F1 Team,13.0,17.0,Lapped,0.0,6.0,8.0,0.0
2023,14,Italian Grand Prix,MAG,Haas F1 Team,19.0,18.0,Lapped,0.0,2.0,8.0,0.0
2023,14,Italian Grand Prix,OCO,Alpine,18.0,19.0,Retired,0.0,34.0,65.0,0.0
2023,14,Italian Grand Prix,TSU,AlphaTauri,11.0,20.0,Did not start,0.0,3.0,3.0,0.0
2023,15,Singapore Grand Prix,SAI,Ferrari,1.0,1.0,Finished,25.0,102.0,202.0,1.0
2023,15,Singapore Grand Prix,NOR,McLaren,4.0,2.0,Finished,18.0,76.0,105.0,1.0
2023,15,Singapore Grand Prix,HAM,Mercedes,5.0,3.0,Finished,16.0,160.0,262.0,1.0
2023,15,Singapore Grand Prix,LEC,Ferrari,3.0,4.0,Finished,12.0,100.0,227.0,1.0
2023,15,Singapore Grand Prix,VER,Red Bull Racing,11.0,5.0,Finished,10.0,342.0,546.0,1.0
2023,15,Singapore Grand Prix,GAS,Alpine,12.0,6.0,Finished,8.0,31.0,65.0,1.0
2023,15,Singapore Grand Prix,PIA,McLaren,17.0,7.0,Finished,6.0,29.0,123.0,1.0
2023,15,Singapore Grand Prix,PER,Red Bull Racing,13.0,8.0,Finished,4.0,204.0,556.0,1.0
2023,15,Singapore Grand Prix,LAW,AlphaTauri,10.0,9.0,Finished,2.0,0.0,3.0,1.0
2023,15,Singapore Grand Prix,MAG,Haas F1 Team,6.0,10.0,Finished,1.0,2.0,8.0,1.0
2023,15,Singapore Grand Prix,ALB,Williams,14.0,11.0,Finished,0.0,21.0,21.0,0.0
2023,15,Singapore Grand Prix,ZHO,Alfa Romeo,19.0,12.0,Finished,0.0,4.0,10.0,0.0
2023,15,Singapore Grand Prix,HUL,Haas F1 Team,9.0,13.0,Finished,0.0,6.0,9.0,0.0
2023,15,Singapore Grand Prix,SAR,Williams,18.0,14.0,Finished,0.0,0.0,21.0,0.0
2023,15,Singapore Grand Prix,ALO,Aston Martin,7.0,15.0,Finished,0.0,163.0,204.0,0.0
2023,15,Singapore Grand Prix,RUS,Mercedes,2.0,16.0,Retired,0.0,102.0,278.0,0.0
2023,15,Singapore Grand Prix,BOT,Alfa Romeo,16.0,17.0,Retired,0.0,6.0,10.0,0.0
2023,15,Singapore Grand Prix,OCO,Alpine,8.0,18.0,Retired,0.0,34.0,73.0,0.0
2023,15,Singapore Grand Prix,TSU,AlphaTauri,15.0,19.0,Retired,0.0,3.0,5.0,0.0
2023,15,Singapore Grand Prix,STR,Aston Martin,,,Withdrew,0.0,41.0,204.0,
2023,16,Japanese Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,26.0,352.0,560.0,1.0
2023,16,Japanese Grand Prix,NOR,McLaren,3.0,2.0,Finished,18.0,94.0,129.0,1.0
2023,16,Japanese Grand Prix,PIA,McLaren,2.0,3.0,Finished,15.0,35.0,147.0,1.0
2023,16,Japanese Grand Prix,LEC,Ferrari,4.0,4.0,Finished,12.0,112.0,239.0,1.0
2023,16,Japanese Grand Prix,HAM,Mercedes,7.0,5.0,Finished,10.0,176.0,278.0,1.0
2023,16,Japanese Grand Prix,SAI,Ferrari,6.0,6.0,Finished,8.0,127.0,251.0,1.0
2023,16,Japanese Grand Prix,RUS,Mercedes,8.0,7.0,Finished,6.0,102.0,288.0,1.0
2023,16,Japanese Grand Prix,ALO,Aston Martin,10.0,8.0,Finished,4.0,163.0,204.0,1.0
2023,16,Japanese Grand Prix,OCO,Alpine,14.0,9.0,Finished,2.0,34.0,73.0,1.0
2023,16,Japanese Grand Prix,GAS,Alpine,12.0,10.0,Finished,1.0,39.0,75.0,1.0
2023,16,Japanese Grand Prix,LAW,AlphaTauri,11.0,11.0,Lapped,0.0,2.0,5.0,0.0
2023,16,Japanese Grand Prix,TSU,AlphaTauri,9.0,12.0,Lapped,0.0,3.0,5.0,0.0
2023,16,Japanese Grand Prix,ZHO,Alfa Romeo,19.0,13.0,Lapped,0.0,4.0,10.0,0.0
